accel_x,accel_y,accel_z,encoder_a,encoder_b
-9.56,0.84,-0.35,7684,16249
-1.60,5.91,-7.85,4330,14538
9.47,1.09,-3.37,696,13449
4.48,-1.16,8.68,13103,13365
-9.59,-0.06,-0.37,7772,13366
-1.22,1.88,-9.68,4155,13415
9.73,1.19,-2.48,384,13880
3.64,-6.91,5.85,12911,15266
-8.38,-3.80,2.48,9184,15500
-6.13,7.48,-1.39,5622,264
6.12,7.74,1.82,2225,1375
9.47,-2.29,-2.49,15121,2600
-2.70,-5.36,-7.73,11229,3241
-9.49,0.21,1.24,7532,4247
-0.18,-2.26,9.41,4009,5438
9.40,-2.34,2.54,867,6875
5.43,8.39,-1.26,13652,8568
-7.61,5.80,1.43,9774,9546
-7.43,-4.76,-3.91,6286,10656
4.06,-5.41,-7.23,2835,11341
10.08,0.29,0.37,16007,13782
5.37,-8.06,1.60,13513,323
-2.90,-6.02,-7.12,11250,3081
-9.01,1.63,-3.15,8960,6275
-8.87,-3.47,-0.94,7086,9646
-7.35,-0.02,-6.41,6262,13151
-8.68,4.22,-0.26,6905,751
-9.48,0.17,1.33,7706,4425
-9.59,0.21,-0.27,8253,8116
-8.26,2.80,4.00,9657,11828
-4.94,-5.90,5.63,10869,15476
1.62,-8.95,-3.54,12768,1978
7.95,0.36,-6.19,14788,5174
10.05,-0.68,0.01,336,8739
7.28,-3.28,-6.02,2047,11896
1.26,6.78,-7.28,3818,15283
-3.88,4.46,7.64,5150,3828
-5.49,-1.44,7.69,5839,5682
-9.30,-2.25,0.38,7687,8731
-8.80,1.66,3.38,9354,12241
-3.67,-6.41,6.07,11343,15483
4.39,-8.36,-2.68,13558,1831
10.09,0.45,0.24,288,4362
3.19,-4.76,7.89,3513,6516
-8.13,-3.90,3.06,6920,7288
-6.59,6.98,-1.84,10509,8470
7.08,7.14,0.63,14518,9394
7.80,-5.98,-1.48,1982,9651
-4.23,-8.15,-2.96,5584,9961
-9.12,2.73,1.39,9256,10521
1.63,7.52,6.17,12913,11072
10.00,-0.26,-1.32,518,11795
0.34,-5.52,-8.14,4206,11578
-9.35,-1.86,-1.14,7709,10477
-3.69,7.96,4.24,11399,10388
9.20,4.22,0.00,15425,9209
6.16,-6.97,3.15,2674,7871
-5.90,-3.61,6.56,5915,6164
-9.37,-0.94,-2.03,8840,3708
-2.70,-9.19,-0.87,11564,910
5.72,-4.53,6.60,13877,14607
10.04,-0.05,-1.15,397,11803
7.24,-6.65,1.14,2104,8341
6.82,0.04,7.22,2106,4831
9.51,3.41,0.53,716,1220
9.18,-1.69,3.63,15080,14310
1.97,5.29,8.07,12648,11551
-8.22,5.13,0.29,9483,9111
-6.57,-6.48,2.40,5953,8008
5.44,-7.63,2.89,2429,8016
9.10,4.10,-1.75,14981,7935
-3.72,5.95,-7.00,11001,6733
-9.23,-1.42,1.97,7233,6365
1.21,-5.13,8.13,3658,6361
10.08,0.04,0.31,16311,6368
1.40,7.23,-6.78,12477,7076
-9.25,2.51,-0.91,8732,8295
-6.44,-6.12,-3.71,5903,10459
4.65,-2.91,-8.32,2756,12178
10.08,0.21,0.17,16050,14821
4.62,-8.64,0.02,13220,922
-5.57,-5.04,-6.17,10438,3282
-9.42,-0.78,1.44,7520,6092
-3.03,-9.07,0.84,4847,8866
4.12,-4.83,-7.62,2922,11746
8.48,4.15,-3.65,1316,15461
10.07,-0.18,-0.48,16081,2563
6.56,1.49,-7.49,14052,5502
-0.46,9.89,0.40,12014,9601
-4.17,-1.72,8.46,10904,13974
-7.67,-5.69,0.45,9655,901
-8.54,-0.84,-4.52,9230,4899
-9.49,1.48,-0.48,8436,8811
-9.58,-0.29,-0.62,7936,12559
-9.53,1.18,-0.73,7641,25
-9.06,1.60,2.67,7145,3847
-5.33,-5.64,5.56,5524,7264
4.60,-8.55,-1.47,2736,9685
10.08,0.22,-0.63,16257,12342
5.50,-5.14,6.30,13496,15263
-4.38,-8.51,-1.09,10752,1453
-8.41,-3.98,-2.47,9157,2647
-7.79,-0.60,5.47,6271,5527
2.25,-7.42,5.83,3338,7583
9.98,-1.35,-0.26,140,9478
4.97,4.43,7.36,13349,12176
-6.01,-3.02,6.77,10181,14520
-9.30,2.36,-1.20,7159,131
-3.88,6.39,6.19,4951,3276
5.09,-2.59,8.02,2588,6129
10.05,-0.80,0.09,142,8780
7.61,3.02,5.76,14280,12434
2.45,-7.18,6.06,12688,15805
-3.44,-7.99,-4.25,11134,2507
-7.10,1.84,-6.48,10024,6100
-9.03,3.24,0.78,9028,10114
-9.57,-0.01,-0.94,7824,13804
-8.53,4.58,-0.41,6742,1108
-5.98,1.52,7.35,5688,4949
-1.44,-8.96,3.19,4523,8523
-1.34,-5.32,-8.13,4447,12001
-2.94,9.34,-1.19,4809,1119
-3.76,6.76,5.87,5105,3192
-6.31,-4.04,5.87,5964,6935
-6.44,-6.57,-2.79,5993,10509
-7.18,2.07,-6.31,6177,14486
-6.70,6.67,2.19,5946,2211
-5.47,-2.12,7.55,5644,6087
-5.54,-7.81,-0.57,5698,9636
-6.12,-0.54,-7.62,5822,13440
-8.44,4.69,-0.72,6790,1006
-9.58,0.08,0.39,8028,4552
-9.23,2.31,-1.70,8983,8110
-7.05,3.33,5.60,10092,12234
-0.86,-6.11,7.40,12055,15516
7.25,-6.50,-1.90,14330,2007
9.77,0.93,2.27,746,4907
2.03,-7.09,6.29,3667,7620
-6.49,-6.83,-1.87,6061,10174
-9.27,0.73,2.26,8926,12890
-0.85,-5.06,8.14,12062,15210
9.18,-3.89,0.78,15315,889
6.61,5.40,5.24,2244,3484
2.33,2.16,9.28,3580,4951
-5.17,-6.13,5.16,5666,7703
-9.58,0.65,0.06,8371,10125
-3.49,1.90,8.78,11350,13153
7.94,-2.68,5.35,14637,14995
8.24,5.43,-2.27,1604,308
-2.13,7.92,5.31,4833,3151
-9.31,0.15,2.17,7715,5244
-6.21,4.86,-5.86,10648,7488
5.27,8.51,0.64,13974,9956
9.24,-3.27,-2.09,1334,10813
-2.63,-5.96,-7.28,5084,11842
-9.54,0.09,0.86,8633,13144
-0.18,-1.24,9.60,12392,14049
10.09,0.42,-0.09,198,13885
1.46,-3.24,-9.25,3942,12694
-9.08,-2.03,-2.42,7479,11731
-5.13,7.24,3.93,10983,10655
6.42,6.88,-3.70,14292,8060
8.78,-1.69,4.48,1573,6324
-0.56,3.89,8.92,4430,4290
-9.53,1.06,0.51,7959,2375
-3.86,-8.51,2.11,11295,587
8.68,-3.38,3.52,15141,15623
5.99,4.49,-6.78,2614,15062
-7.23,2.23,-6.22,6439,14369
-9.59,-0.09,-0.24,8236,13949
-1.32,-1.31,9.48,11990,13990
10.02,0.26,1.07,16187,13960
2.24,1.08,-9.67,3634,13821
-8.82,0.23,-4.02,7305,13856
-4.06,-1.82,8.48,11205,14194
8.91,-0.73,4.50,15169,14229
5.02,1.91,-8.49,2852,14075
-7.46,0.50,-6.26,6447,13804
-8.91,2.21,2.75,9317,11647
-0.78,9.73,-1.83,12169,8925
7.99,0.95,-6.09,14724,5552
9.40,3.12,1.94,974,2852
4.29,7.65,-4.95,2952,16042
-4.84,-2.13,-8.25,5482,12732
-9.13,-2.80,-0.52,7390,9722
-9.25,0.77,-2.67,8870,6038
-6.29,-6.52,-3.30,10330,2313
-4.06,-2.96,8.15,11057,14267
-2.98,3.30,8.60,11405,12491
-3.08,8.12,-4.78,11420,7812
-5.86,-3.71,-6.83,10422,3837
-9.25,-2.38,0.28,8571,677
-6.33,3.45,-6.67,5708,14617
4.75,-3.97,-7.78,2634,12029
9.95,1.72,0.23,15763,10054
2.05,7.88,-5.85,12656,7524
-2.76,2.74,-9.12,11398,5909
-9.05,-2.40,-2.17,8855,3000
-7.26,6.28,-1.58,6072,453
-0.28,0.35,-9.93,4076,13341
4.47,-8.52,-1.87,2898,9715
8.63,-2.26,4.46,1345,6418
8.85,-2.78,-3.82,14842,3302
-0.60,-9.58,0.77,11856,842
-8.57,-2.16,3.54,9160,14618
-9.35,-1.62,-1.52,7440,11106
-4.36,-7.70,3.59,5263,7996
3.55,-0.04,9.16,3107,5110
9.53,3.24,1.12,674,1840
8.50,-3.38,3.95,14530,15080
-2.31,-0.13,9.37,11289,13210
-9.58,0.47,0.33,8028,10652
-5.06,-7.40,3.28,5298,7899
2.58,-0.36,9.44,3208,5008
9.75,2.32,1.29,321,2386
6.75,-6.06,3.88,13838,15733
-2.55,-0.74,9.26,11244,13300
-6.69,3.23,6.08,10043,11852
-8.95,-3.38,0.02,6979,8962
0.94,-7.28,6.29,3662,7154
9.93,-0.16,1.60,143,5735
1.79,-1.38,-9.68,12391,4520
-9.25,-0.68,-2.64,8524,4537
-3.58,1.85,8.77,4799,4548
8.75,3.20,3.82,978,3467
5.00,-4.87,-7.07,13206,3460
-7.92,-3.21,-4.52,9336,3506
-5.62,4.43,6.46,5473,3540
7.51,4.16,5.19,1659,3429
7.42,-5.81,-3.15,14135,2215
-6.05,-7.39,-0.46,10164,1108
-8.05,5.38,0.10,6322,1092
4.46,8.97,0.22,2619,1097
9.23,4.16,0.04,692,1099
3.07,-9.23,-0.68,12786,1181
-8.47,-3.76,-2.60,9144,2640
-6.32,2.40,6.82,5733,4290
6.56,-0.47,7.43,2056,5374
8.69,2.04,-4.74,14787,6036
-4.39,7.23,-5.10,10829,7697
-9.22,-2.51,0.19,7274,8958
0.89,-9.15,-3.21,3728,10102
10.01,-0.49,-1.24,94,11631
2.97,-0.77,9.30,12793,13678
-8.13,-3.70,3.36,9337,15523
-8.66,4.21,0.80,6710,1730
2.50,-1.99,9.23,3313,5850
6.88,-4.17,5.74,2015,7000
9.84,2.38,0.32,15648,9989
1.47,1.91,9.48,12441,13025
-6.70,-5.41,4.07,10019,15887
-8.57,-4.21,0.20,9189,1000
-9.24,0.38,2.47,7296,4849
-7.57,-5.61,1.53,6382,8679
-5.09,-4.01,-7.28,5433,12242
-2.02,7.79,-5.84,4460,16018
2.48,5.45,7.82,3313,3889
6.09,-5.62,5.31,2379,7542
9.72,-1.97,-1.72,648,10915
8.24,-1.79,5.31,14609,14528
2.92,-9.30,-0.41,12890,1344
-1.36,-1.61,-9.65,11820,4922
-2.24,9.58,-1.00,11663,9288
-1.40,0.75,9.55,11806,13424
-0.85,-6.28,7.25,11928,15416
4.52,-7.80,-3.96,13413,2505
9.15,1.26,-4.11,15301,6047
9.50,-3.18,-0.16,962,9496
4.95,-2.84,-8.18,2787,12679
-3.86,6.93,-5.92,5172,15930
-9.20,2.32,1.47,7480,3015
-9.08,0.74,-3.23,9179,6310
-3.93,8.98,-0.15,11403,9778
7.23,3.19,6.09,14498,12579
9.69,1.80,-2.34,801,15235
2.68,9.60,0.50,3534,1617
-3.61,7.75,4.69,5276,2953
-9.58,-0.08,0.33,8086,5320
-6.30,6.46,-3.87,10565,8310
3.60,7.70,5.13,13383,11237
9.57,-1.28,-2.88,1024,12168
-2.11,-4.47,-8.47,4893,12304
-9.49,0.17,1.26,8723,13094
0.90,0.76,9.68,12724,13450
10.02,0.35,-1.25,542,13414
0.66,-0.27,-9.91,4191,13493
-9.53,0.22,-1.33,8051,14296
-1.37,-4.99,8.11,11968,15104
5.99,-4.23,6.57,14124,15166
8.12,3.55,-4.89,1882,15145
-5.69,4.42,-6.71,5807,15149
-8.11,-2.89,4.06,9702,15168
2.76,-1.99,9.16,13049,14071
10.09,0.65,0.07,16340,11496
5.40,-7.84,2.39,2767,8521
-2.18,-0.87,9.35,4843,5504
-9.51,1.04,0.84,7865,2875
-4.99,-7.81,2.35,10882,330
5.98,-2.88,7.18,14050,14439
9.45,0.75,3.35,15529,13137
7.57,-6.28,-1.37,2068,9694
0.58,-5.20,8.35,4119,6615
-4.80,6.24,5.65,5410,3049
-8.17,3.91,-3.61,6626,15605
-9.08,-2.02,-2.49,7237,11572
-8.94,-2.80,1.78,7192,7641
-9.21,1.31,2.30,7343,3713
-8.98,3.11,-1.80,7024,16091
-5.81,-3.22,-7.14,5605,12144
1.49,-9.51,1.07,3587,8876
5.88,-6.08,5.01,2396,7420
10.09,0.29,-0.23,16202,4105
2.94,-9.13,-1.80,12818,1574
-9.06,-2.43,1.72,8765,15745
-4.28,0.20,-8.87,5019,13345
2.20,-2.77,-9.27,3372,12585
10.07,0.80,0.25,15953,11466
-0.54,9.10,3.73,11871,10380
-9.59,-0.20,-0.09,7977,9003
-2.74,-5.81,7.11,4791,6900
5.95,3.22,7.30,2349,4105
9.62,3.05,-0.86,638,252
10.00,0.62,1.20,15870,12819
8.99,3.56,2.85,15077,11190
6.63,5.29,-5.47,14093,6977
-0.15,-6.53,-7.29,12066,3098
-7.64,-5.33,1.99,9679,43
-9.06,0.11,-3.35,7141,13438
-2.21,-8.65,-3.73,4634,10198
8.21,-5.11,2.20,1513,8093
7.26,3.32,-6.21,14058,6108
-3.89,-4.84,-7.54,10845,3368
-7.49,-5.30,-2.80,9618,2116
-8.60,4.02,-1.98,6628,16047
-0.08,-0.16,-9.93,3890,12917
8.07,-5.31,-2.42,1454,9950
8.73,4.14,-3.03,14851,7327
-1.49,-2.27,-9.48,11636,4291
-9.36,-1.86,-0.92,8375,2055
-5.64,7.65,-2.37,5347,73
7.12,3.77,-6.11,1651,14445
10.04,0.63,-0.96,16280,13889
0.52,-1.58,9.57,11988,13648
-9.49,-0.05,1.27,8174,13163
-0.96,-1.71,-9.69,4136,12766
9.93,0.11,-1.88,165,12801
1.52,1.56,9.54,12334,12897
-9.41,0.15,1.72,8321,12891
-2.05,-1.96,-9.44,4320,12634
9.79,-0.57,-2.38,389,12167
8.92,2.12,4.12,14774,12293
-5.19,2.92,7.56,10417,12298
-8.29,-3.98,-2.85,6555,10636
2.37,-9.38,0.92,3317,8745
10.07,-0.18,0.35,16324,6855
4.68,-3.41,-8.11,13279,3708
-4.56,-8.41,-0.08,10689,767
-9.24,-0.97,2.19,8671,14000
-7.61,-4.77,-3.52,6316,10594
-3.67,-8.84,-0.85,4912,9117
8.04,-4.41,3.81,1527,7167
7.13,1.64,-6.94,14073,5442
-5.73,-3.90,-6.83,10298,3544
-8.46,2.80,3.53,6579,3143
4.34,8.17,3.70,2723,2036
9.45,-3.34,-0.03,15137,820
-3.86,-8.26,2.87,10835,18
-8.71,-3.73,1.07,9012,136
-4.86,8.17,2.22,5194,1739
7.69,4.37,4.75,1552,3242
6.35,-2.65,-7.26,13871,4067
-6.44,2.52,-6.95,10189,6020
-8.40,-4.08,1.85,6708,7984
2.69,-9.24,-1.66,3262,9640
7.85,-5.12,-3.43,1659,10598
6.93,2.16,6.84,14004,12669
-6.34,-3.29,6.31,10192,14506
-9.36,2.28,-0.39,7350,711
-5.59,1.97,7.56,5609,4518
-3.26,-8.35,3.33,5009,8266
-3.20,-4.58,-8.03,4941,12084
-3.68,8.29,-3.94,5007,16334
-3.27,8.65,3.16,4895,2095
-1.85,-3.86,8.61,4604,6361
-1.14,-9.24,-2.66,4436,9946
-1.41,2.19,-9.59,4423,14003
-4.10,8.47,2.57,5206,1986
-8.37,-0.45,4.55,6907,5414
-8.65,3.84,-2.17,9434,8125
-2.01,5.58,7.71,11707,11800
0.59,-0.37,9.70,12355,13587
7.54,-6.36,0.94,14483,869
9.82,1.41,1.86,711,4099
3.35,-5.45,7.35,3469,7056
-7.41,-5.95,0.96,6633,8932
-8.00,3.74,3.79,9976,11602
5.43,1.78,8.10,13935,12923
8.60,-0.31,-5.25,1633,13038
2.99,-0.57,-9.50,3613,13255
-9.31,0.11,-2.51,7684,13661
-2.52,-2.25,9.00,11799,14044
9.75,-0.16,2.48,15961,13964
-0.36,4.12,-9.09,4358,14707
-5.56,6.89,-4.28,5781,16228
-8.93,-2.94,-1.95,9176,2768
-2.30,0.17,-9.61,11741,5421
6.68,7.34,-1.76,14330,8968
9.36,3.42,1.57,15499,10840
8.93,1.16,-4.58,1361,14077
2.54,9.61,-1.13,3474,1179
-4.85,2.43,7.95,5526,4770
-8.89,-3.14,1.48,7215,8290
-9.47,0.75,1.26,8619,12276
-7.70,-4.55,3.26,9751,16161
-7.52,-5.90,-0.50,9793,1570
-8.16,0.26,-5.28,9558,5755
-8.10,5.25,0.87,9666,10046
-6.41,-1.66,6.88,10384,14308
0.23,-9.57,1.16,12319,1117
6.26,-2.91,-7.22,14084,4473
10.04,1.00,-0.49,16191,8454
9.57,-1.23,-2.89,872,12285
8.05,0.55,-6.04,1753,13819
0.48,9.90,-0.32,4031,1395
-7.36,2.35,5.67,6435,4472
-9.26,1.66,-2.23,9029,7383
-4.93,7.06,4.49,10909,11131
2.01,-3.71,8.77,12761,14790
8.04,-5.79,-0.89,14612,1838
9.72,-1.65,-2.07,15657,3445
7.62,-3.36,5.38,1991,7128
1.04,-9.46,-1.98,4024,10161
-7.78,-1.84,-5.51,6657,13016
-8.18,-3.76,3.07,9553,15969
-1.27,-8.58,-4.39,11912,2705
6.19,1.42,-7.82,14050,6039
8.81,3.80,-3.25,15122,7750
7.19,-6.36,-2.46,2213,10559
-3.83,-4.02,-8.05,5336,12542
-9.08,-1.15,2.70,9031,14673
1.36,-7.84,5.50,12632,16280
9.92,1.82,-0.79,561,239
-1.10,9.80,-0.94,4528,1169
-7.45,6.21,-0.70,6396,1150
-5.42,-7.81,1.04,10653,1044
8.25,-4.67,2.94,14782,16324
6.51,4.18,-6.51,2335,15051
-6.56,-1.08,-7.15,6022,13255
-9.08,2.43,1.93,9034,11303
-0.66,9.40,-3.15,12183,8633
5.17,5.05,-7.05,13706,6995
9.70,1.34,2.38,800,4468
0.70,8.78,4.43,4106,2347
-7.31,3.57,-5.45,6355,14950
-9.55,0.48,0.73,8491,11809
-7.35,5.96,-2.35,10046,8272
-6.42,-3.58,-6.36,10284,3738
-6.95,-6.25,-2.14,9991,1928
-7.28,-2.65,5.55,9914,14420
-8.40,4.39,1.77,9465,10283
-9.03,1.14,-3.29,9025,6083
-9.20,-2.50,-0.92,8771,1876
-9.41,-0.87,1.46,8529,14441
-9.55,0.95,0.31,8397,10209
-9.46,1.65,-0.68,8657,8317
-6.18,-2.86,-6.97,10488,4103
-2.59,-8.85,2.66,11458,201
0.47,0.58,9.71,12412,13124
6.18,7.94,0.03,14070,9268
9.92,0.40,-1.88,15957,5177
10.09,0.31,-0.18,16357,3437
9.32,3.40,-2.08,925,15862
8.94,-2.35,-3.95,1317,11537
8.74,-3.72,3.03,1370,7438
9.55,2.05,2.49,769,3538
10.04,0.96,-0.79,127,14981
9.95,0.43,1.57,15791,13279
1.85,9.57,1.91,12627,9699
-7.69,2.72,-5.38,9640,6276
-9.57,-0.07,-0.80,8119,5329
-2.77,6.03,7.12,4594,3270
8.14,5.99,-0.56,1418,829
6.66,-5.31,4.99,13875,15433
-5.41,-1.05,7.82,10406,13658
-8.72,-2.61,-3.17,6774,11380
-4.10,-8.04,-3.39,5047,10195
9.00,-4.32,-0.14,1072,9225
4.71,8.09,-3.75,13344,8116
-8.82,3.52,-1.96,8991,7971
-3.75,-6.42,6.02,5012,7231
8.39,-2.83,4.58,1390,6564
10.01,0.41,-1.33,15891,5264
-1.11,-6.60,-7.12,11685,3108
-9.49,-1.23,-0.44,8210,1773
-1.62,9.69,-0.95,4330,768
9.85,2.06,-1.09,264,15983
2.39,-5.87,7.37,12572,15100
-4.14,-3.61,7.83,10880,14386
-8.89,-1.03,-3.65,6903,12469
2.76,-8.24,-4.47,3287,10407
9.94,1.76,-0.03,15788,9364
-1.26,7.34,-6.62,11831,7261
-9.60,0.03,-0.51,8107,5899
-7.32,-1.34,5.96,6114,5636
4.89,5.29,6.86,2599,3399
9.68,-2.62,-0.62,15321,1411
-3.63,-8.89,0.05,11050,983
-8.97,3.55,-0.06,6955,1048
2.62,8.68,4.06,3158,2336
8.10,4.43,3.97,1507,3096
5.84,-1.76,-7.93,13789,4484
-7.93,0.91,-5.57,9591,5610
-5.92,-4.65,5.81,5516,7014
7.70,-4.46,4.38,1616,7210
10.08,-0.05,0.24,16133,7125
-1.31,2.05,-9.64,11603,5487
-9.52,-0.51,-1.11,8098,4040
-1.48,5.91,7.62,4241,3410
9.64,2.89,0.99,429,2066
2.60,-9.38,0.02,12522,968
-4.45,-8.23,1.89,10672,315
-8.40,4.45,-1.96,6417,16368
5.42,7.84,-3.30,2312,16356
8.45,-4.92,1.76,14483,196
-3.66,-8.36,-3.17,10859,2099
-9.51,0.27,1.14,7573,4419
-6.44,-1.09,6.95,5769,5709
2.33,-9.33,1.42,3425,8941
8.06,-2.55,-5.40,1585,12248
10.08,-0.09,0.19,16111,16315
9.15,-2.06,-3.63,15131,3814
7.36,5.64,-4.06,14396,7924
7.30,6.82,1.33,14375,10069
7.63,-1.96,6.07,14421,14576
8.85,-4.43,-1.43,15029,1982
9.78,-0.00,2.34,697,5802
7.31,-6.67,-0.69,2108,9621
4.89,-6.61,-5.47,2855,11222
2.51,6.93,-6.81,3371,15653
1.02,5.69,7.92,3786,3899
4.11,-8.71,1.67,3014,9006
4.42,-7.69,-4.28,2911,10746
5.45,5.67,-6.32,2541,15516
2.19,6.54,7.06,3526,3638
-0.23,0.14,9.71,4244,5375
-6.43,-6.84,1.72,6139,8865
-9.47,0.72,1.32,8626,12254
-3.19,-6.06,6.69,11398,15538
8.33,-5.44,0.26,14877,1248
10.05,1.15,0.10,332,1951
0.42,4.58,8.63,4175,4259
-8.76,-2.10,3.10,7193,6907
-6.57,6.96,-1.96,10518,8826
7.63,6.05,2.51,14606,10674
8.95,-0.38,-4.62,1346,13189
5.36,2.38,-8.18,2726,14383
-6.54,7.18,-0.92,6067,1169
-9.43,-0.89,-1.64,8619,4258
-4.97,5.96,-6.11,10954,7572
3.43,6.77,6.39,13197,11628
6.72,1.61,7.17,14191,13264
10.04,-0.89,0.21,16012,814
9.60,1.37,2.76,828,4683
5.68,-7.01,3.86,2699,8371
-2.74,-6.85,-6.34,4902,11539
-6.06,-1.82,-7.45,5902,13166
-9.51,-1.09,0.11,8454,1034
-6.02,-3.36,-6.87,10501,4343
2.70,6.79,-6.90,13102,7598
9.99,1.40,0.41,16070,11012
8.92,-2.49,-3.89,1332,12021
-0.75,5.34,-8.41,4292,15247
-8.52,4.35,1.22,7019,2440
-6.97,-2.77,-6.17,10239,4571
-3.52,0.17,-9.21,11515,5750
8.91,4.47,-1.75,15376,8864
6.91,-5.95,-3.92,2415,11218
-4.81,-0.94,-8.51,5612,13567
-8.98,-2.13,2.40,9287,15574
-4.52,-6.49,5.35,11090,16083
9.61,-2.73,0.88,15659,732
3.28,9.45,0.29,3418,1692
-8.47,3.20,3.18,7079,3656
-5.08,-3.53,-7.54,10982,4438
1.17,-2.97,-9.37,12817,4705
9.37,0.43,3.61,1241,5554
-3.05,-1.56,8.99,5254,5982
-8.92,-0.13,-3.73,9352,5400
2.84,-7.33,-5.91,13078,3087
7.56,-6.19,-1.66,14561,1941
9.54,1.86,-2.82,903,14821
4.11,-7.00,-5.60,3150,11054
-2.67,-7.32,5.55,4951,7737
-8.56,1.66,3.95,6908,4199
-9.22,2.63,0.80,7364,2044
-9.20,-1.32,2.13,8848,14872
-6.45,6.12,3.80,10395,10907
2.80,5.83,-7.69,13170,6829
9.49,-2.12,-2.52,15542,3255
10.04,1.18,0.11,292,1910
5.02,3.65,-7.92,2778,14452
-3.19,-7.73,-4.91,5076,10864
-8.40,-3.53,2.73,6982,7550
-8.81,-1.88,-3.47,9295,3915
-6.55,-6.61,-2.35,10309,2024
0.10,-4.33,8.65,12248,14661
3.77,7.57,5.22,13319,10918
5.87,3.82,-7.26,13946,6285
5.95,-3.07,-7.41,13855,4040
4.06,-7.71,4.36,13206,16148
3.33,3.18,8.72,13061,12500
0.63,8.97,-4.35,12384,8130
-5.86,-3.13,-7.13,10393,4115
-8.44,-3.58,-2.89,9158,2859
-7.13,5.99,-2.93,5973,16290
4.84,1.14,-8.71,2645,13687
9.98,1.36,0.73,15843,11320
1.56,9.64,-2.25,12501,8750
-3.58,6.53,-6.54,11154,7206
-9.21,0.45,2.51,7211,4640
-0.07,7.87,5.89,3904,2756
9.74,2.64,-0.92,452,217
2.80,-6.00,7.12,12714,15224
-4.48,-4.36,7.24,10758,14793
-8.66,-1.63,-3.97,6861,12419
3.70,-5.97,-6.95,2992,11515
8.87,3.45,3.32,14953,11565
-5.27,5.18,6.22,10584,11670
-8.96,2.00,2.76,8879,11841
0.95,4.18,-9.04,3749,14590
5.71,6.77,-4.84,2342,16018
10.00,-0.65,-1.12,15883,3324
4.68,4.76,-7.55,13488,6748
0.14,9.06,-4.15,12053,8529
-9.53,0.82,0.65,8116,11261
-1.46,-5.40,-8.04,4278,11934
9.59,0.53,-3.16,465,13715
9.28,-0.84,3.70,14870,14438
-4.68,-6.67,4.97,10492,16020
-8.43,4.38,-1.97,6513,246
4.12,8.94,1.68,2639,1838
9.41,-2.02,-2.91,15140,3659
6.00,-2.41,-7.61,13651,4644
-4.62,7.64,-4.18,10747,8404
-9.51,0.84,0.85,8287,11838
-5.90,3.19,-7.19,5496,14814
-0.27,7.65,-6.42,3943,15948
9.93,1.88,0.32,91,2145
3.88,-3.98,-8.22,13041,4250
-7.63,2.92,-5.35,9646,6927
-8.38,-4.55,-0.63,6725,9911
-5.95,-6.15,-4.46,5645,11257
3.09,4.72,-8.31,3066,15158
8.92,4.26,2.00,1064,2749
9.62,0.97,-2.96,15383,6176
6.84,5.80,-4.71,14136,7881
0.60,4.89,8.47,12285,12466
-5.99,-5.56,4.91,10326,16016
-8.96,-2.75,-2.13,8888,3323
-7.61,-2.76,5.00,6284,6855
-3.93,-7.00,5.17,5014,8057
7.73,-5.25,-3.46,1723,11061
9.80,-0.33,2.25,15518,14650
7.17,-6.72,-1.20,14208,2053
7.01,-4.39,-5.58,14197,3841
6.81,6.82,-3.05,14215,8733
8.74,1.95,4.55,14990,13136
9.48,-3.09,1.03,15374,759
9.73,-2.31,-1.08,15564,2578
9.91,-0.64,1.62,585,7079
6.99,-6.36,-3.03,2135,10839
3.91,3.17,-8.69,3067,14803
-1.09,8.46,4.84,4404,3033
-3.35,2.94,8.58,5019,4931
-3.74,-8.54,2.17,5150,9170
-3.58,-1.96,-8.94,5047,13336
-7.02,6.66,-1.12,6112,1352
-7.30,5.02,3.79,6254,3335
-9.47,-1.00,0.91,7785,7594
-7.29,5.65,2.91,10144,11139
2.91,-1.13,9.27,13114,14357
7.87,-3.11,5.22,14623,15413
8.90,4.61,1.35,1289,2587
-3.13,-5.02,7.54,5070,7247
-6.92,-5.78,3.11,6282,8564
-9.33,1.13,1.81,8785,12578
-7.99,-0.85,5.15,9684,14359
1.97,-9.46,1.05,12740,1410
9.64,-1.30,-2.66,15653,4344
4.05,-3.13,8.36,3165,6697
-2.63,-5.23,7.60,4891,7258
-9.59,0.40,-0.12,8382,9834
-0.36,6.71,7.12,12418,12065
10.09,0.41,-0.20,330,13159
7.37,-0.41,-6.84,2192,13658
-7.46,0.43,-6.27,6575,14130
-5.81,-2.87,7.00,10828,15066
8.60,-2.47,4.42,15103,15396
9.95,1.22,-1.35,669,15426
-3.62,5.38,-7.49,5342,15524
-8.87,-1.68,3.04,9314,15141
4.19,-3.42,8.17,13657,14981
9.51,-0.75,3.13,15668,14716
1.02,2.55,-9.60,4065,14547
-9.50,-0.05,-1.51,8023,13912
-1.47,0.83,9.53,12030,13606
5.74,4.41,6.84,13986,12433
7.92,-5.76,-1.68,2053,10307
-6.11,-7.36,0.02,6136,9748
-7.60,6.04,-0.28,10203,9722
7.00,6.83,-2.59,14520,8762
10.09,0.02,0.12,235,7932
-1.23,-4.20,8.58,4634,6851
-9.57,-0.14,-0.84,8529,5623
0.89,-3.35,-9.26,12748,4691
7.60,-2.41,-6.07,14663,4568
6.32,7.17,3.07,2472,2629
-5.75,7.11,-3.60,5842,165
-9.56,0.07,0.64,8387,13110
